"Room","Capacity","UUID","Professor","Class","Title","Type","Time","Length"
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 3505-002","Software Practice II","DISCUSSION","W0835",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 3505-003","Software Practice II","DISCUSSION","W0940",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 3505-004","Software Practice II","DISCUSSION","W1045",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 3505-005","Software Practice II","DISCUSSION","W1150",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 3505-006","Software Practice II","DISCUSSION","W1255",50
"WEB L102",93,"U0034190","KESSLER, R. R.","CS 3660-001","Interactive Machinima","LECTURE","T1225|H1225",80
"WEB L101",208,"U0031683","BRUNVAND, E. L.","CS 3700-001","Digital System Design","LECTURE","T1225|H1225",80
"MEB RM TBA",1,"U0031683","BRUNVAND, E. L.","CS 3700-002","Digital System Design","LABORATORY","M1500",80
"MEB 1225",25,"U0032422","DAVIS, A. L.","CS 3992-001","Pre-Thesis/Pre-Project","SEMINAR","W1400",50
"WEB L101",208,"U0028988","ZACHARY, J. L.","CS 4150-001","Algorithms","LECTURE","T1045|H1045",80
"WEB 2230",88,"U0030110","HENDERSON, T. C.","CS 4500-001","Softwre Engineering Lab","LECTURE","T1400|H1400",80
"WEB L105",145,"U0384504","ALTIZER, R. A.","CS 4515-001","EAE Senior Project II","LECTURE","T1400|H1400",80
"WEB L110",60,"U0028988","ZACHARY, J. L.","CS 454-001","Web Software Architecture","LECTURE","M0910|W0910",80
"WEB L110",60,"U0028988","ZACHARY, J. L.","CS 4540-001","Web Software Architecture","LECTURE","M0910|W0910",80
"MEB 3105",60,"U0467708","FLETCHER, P. T.","CS 4961-001","Image Processing Basics","SPECIAL TOPICS","T0910|H0910",80
"M LI 1120",45,"U0063547","JENSEN, P. A.","CS 4962-001","Mobile Apps: iPhone","SPECIAL TOPICS","T1540|H1540",80
"MEB 3147",1,"U0701023","ALDERMAN, J. M.","CS 4963-001","User Interface Design","SPECIAL TOPICS","H1700",60
"WEB L104",262,"U0063547","JENSEN, P. A.","CS 5020-001","Software Practice II","LECTURE","T1400|H1400",80
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 5020-002","Software Practice II","DISCUSSION","W0835",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 5020-003","Software Practice II","DISCUSSION","W0940",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 5020-004","Software Practice II","DISCUSSION","W1045",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 5020-005","Software Practice II","DISCUSSION","W1150",50
"MEB 3225",30,"U0063547","JENSEN, P. A.","CS 5020-006","Software Practice II","DISCUSSION","W1255",50
"WEB L112",60,"U0031775","SIKORSKI, C.","CS 5100-001","Foundations Of CS","LECTURE","T1400|H1400",80
"MEB 2325",49,"U0548623","VENKATASUBRAMANIAN, S.","CS 5160-001","Computational Geometry","LECTURE","T1540|H1540",80
"WEB 2230",88,"U0546255","DAUME, H. C.","CS 5300-001","Artificial Intelligence","LECTURE","T1225|H1225",80
"WEB L120",50,"U0471866","PARKER, D.","CS 5470-001","Compilers","LECTURE","M1045|W1045|F1045",50
"MEB 2325",49,"U0412170","KASERA, S. K.","CS 5480-001","Computer Networks","LECTURE","M1325|W1325",80
"WEB 2230",88,"U0030110","HENDERSON, T. C.","CS 5530-001","Database Systems","LECTURE","T1540|H1540",80
"WEB L102",93,"U0632547","PASCUCCI, V.","CS 5600-001","Intro Computer Graphics","LECTURE","T0910|H0910",80
"MEB 1208",50,"U0223232","HARRISON, R. R.","CS 5720-001","Analog IC Design","LECTURE","T0910|H0910",80
"WEB 1250",0,"U0032422","DAVIS, A. L.","CS 5780-001","Embedded Sys Design","LECTURE","T1225|H1225",80
"WEB L105",145,"U0030391","HOLLAAR, L. A.","CS 5955-001","Innovation Protection","SPECIAL TOPICS","M1800",95
"MEB 2325",49,"U0481508","MASCARO, S. A.","CS 5960-001","Robot Control","SPECIAL TOPICS","T1400|H1400",80
"WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 5961-001","Computational Statistics","SPECIAL TOPICS","T1400|H1400",80
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 5964-001","Digital Figure Sculpting","SPECIAL TOPICS","W1830",160
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 5969-001","Advanced 3D Character Modeling","SPECIAL TOPICS","T1540",165
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 5969-002","Advanced 3D Character Modeling","SPECIAL TOPICS","W1540",165
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 5969-003","Advanced 3D Character Modeling","SPECIAL TOPICS","H1540",165
"WEB L112",60,"U0031775","SIKORSKI, C.","CS 6100-001","Foundations Of CS","LECTURE","T1400|H1400",80
"MEB 2325",49,"U0548623","VENKATASUBRAMANIAN, S.","CS 6160-001","Computational Geometry","LECTURE","T1540|H1540",80
"MEB 3105",60,"U0031775","SIKORSKI, C.","CS 6220-001","Adv Sci Computing II","LECTURE","T1540|H1540",80
"MEB 3147",1,"U0028351","BERZINS, M.","CS 6230-001","Parallel Computing HPC","LECTURE","M0910|W0910",80
"WEB 2230",88,"U0546255","DAUME, H. C.","CS 6300-001","Artificial Intelligence","LECTURE","T1225|H1225",80
"MEB 1208",50,"U0176314","FLATT, M.","CS 6510-001","Functional Programming","LECTURE","M0940|W0940|F0940",50
"WEB 2230",88,"U0030110","HENDERSON, T. C.","CS 6530-001","Database Systems","LECTURE","T1540|H1540",80
"WEB 1250",0,"U0070397","PARKER, S. G.","CS 6620-001","Adv Comp Graphics II","LECTURE","M1325|W1325",80
"MEB 1208",50,"U0223232","HARRISON, R. R.","CS 6720-001","Analog IC Design","LECTURE","T0910|H0910",80
"WEB L112",60,"U0504657","STEVENS, K. S.","CS 6770-001","Adv Digital VLSI","LECTURE","T1540|H1540",80
"WEB 1250",0,"U0032422","DAVIS, A. L.","CS 6780-001","Embed Sys Design","LECTURE","T1225|H1225",80
"WEB L105",145,"U0030391","HOLLAAR, L. A.","CS 6955-001","Innovation Protection","SPECIAL TOPICS","M1800",95
"MEB 3147",1,"U0035173","THOMPSON, W. B.","CS 6957-001","Perception for Graphics","SPECIAL TOPICS","T1400|H1400",80
"MEB 2325",49,"U0481508","MASCARO, S. A.","CS 6960-001","Robot Control","SPECIAL TOPICS","T1400|H1400",80
"WEB 1248",0,"U0028553","RIESENFELD, R. F.","CS 6961-001","Computational Statistics","SPECIAL TOPICS","T1400|H1400",80
"MEB 3147",1,"U0636183","HALL, M. W.","CS 6963-001","Parallel Programming for GPUs","SPECIAL TOPICS","M1045|W1045",80
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 6964-001","Digital Figure Sculpting","SPECIAL TOPICS","W1830",160
"WEB 1248",0,"U0028572","COHEN, E.","CS 6965-001","Visual Computing","SPECIAL TOPICS","M0910|W0910",80
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 6969-001","Advanced 3D Character Modeling","SPECIAL TOPICS","T1540",165
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 6969-002","Advanced 3D Character Modeling","SPECIAL TOPICS","W1540",165
"MEB 3225",30,"U0319743","VAN LANGEVELD, M. C.","CS 6969-003","Advanced 3D Character Modeling","SPECIAL TOPICS","H1540",165
"MEB 3147",1,"U0035173","THOMPSON, W. B.","CS 7010-001","Research Proposals","INDEPENDENT STUDY","T1540|H1540",80
"WEB L114",60,"U0029780","HOLLERBACH, J. M.","CS 7320-001","Sys Indentif. Robotics","LECTURE","M1045|W1045|F1045",50
"WEB L101",208,"U0631411","BARGTEIL, A. W.","CS 7930-001","SoC Colloquium","SEMINAR","M1505|W1505|F1505",115
"WEB 3760",10,"U0467708","FLETCHER, P. T.","CS 7931-001","Intro to Riemannian Manifolds","SEMINAR","W1045",80
"TBD",0,"U0583648","PRASTAWA, M.","CS 7932-001","Scientific Computing & Imaging","SEMINAR","F1400",50
"MEB 3515",20,"U0631411","BARGTEIL, A. W.","CS 7933-001","Graphics Seminar","SEMINAR","T1200",120
"MEB 3105",60,"U0548623","VENKATASUBRAMANIAN, S.","CS 7936-001","Algorithms","SEMINAR","W1540",80
"MEB 3147",1,"U0631296","MIGHT, M. B.","CS 7938-001","Static Analysis","SEMINAR","W1400",60
"WEB 3760",10,"U0564884","GERIG, G.","CS 7938-002","Medical Imaging","SEMINAR","M1200",90
"MEB 3147",1,"U0029780","HOLLERBACH, J. M.","CS 7939-001","Robotics","SEMINAR","M1400",50
"MEB 3105",60,"U0546255","DAUME, H. C.","CS 7941-001","Topics in Machine Learning","SEMINAR","H1045",80
"MEB 3105",60,"U0412170","KASERA, S. K.","CS 7943-001","Advanced Network Security","SEMINAR","F1200",60
"WEB 1248",0,"U0031775","SIKORSKI, C.","CS 7944-001","Information Based Complexity","SEMINAR","W1400",50
"WEB 1450",0,"U0564884","GERIG, G.","CS 7960-001","Advanced Image Processing","SPECIAL TOPICS","T1045|H1045",80
"MEB 3105",60,"U0028599","RILOFF, E. M.","CS 7961-001","Topics in Info Retrieval","SPECIAL TOPICS","W1325",100
