Room,Capacity,UUID,Professor,Class,Title,Type,Time,Length
"WEB L122",50,U1523565,"WHITAKER, R. T.","CS 2100","Discrete Structures",DISCUSSION,F1150,50
"WEB L105",145,U1523626,"PARKER, D.","CS 2420","Computer Science II",LECTURE,T0910|H0910,80
"MEB 3225",30,U1523626,"PARKER, D.","CS 2420","Computer Science II",LABORATORY,M0835,50
"MEB 3225",30,U1523626,"PARKER, D.","CS 2420","Computer Science II",LABORATORY,M0940,50
"MEB 3225",30,U1523626,"PARKER, D.","CS 2420","Computer Science II",LABORATORY,M1045,50
"MEB 3225",30,U1523626,"PARKER, D.","CS 2420","Computer Science II",LABORATORY,M1150,50
"MEB 3225",30,U1523626,"PARKER, D.","CS 2420","Computer Science II",LABORATORY,M1255,50
"MEB 3225",30,U1523626,"PARKER, D.","CS 2420","Computer Science II",LABORATORY,M1610,50
"WEB L112",60,U1523657,"BARGTEIL, A. W.","CS 2420","Computer Science II",LECTURE,M1325|W1325,80
"MEB 3225",30,U1523657,"BARGTEIL, A. W.","CS 2420","Computer Science II",LABORATORY,F1505,50
"MEB 3225",30,U1523657,"BARGTEIL, A. W.","CS 2420","Computer Science II",LABORATORY,F1610,50
"MEB 3147",1,U1523549,"FLATT, M.","CS 2420","Computer Science II",LECTURE,T0910|H0910,80
"MEB 3225",30,U1523549,"FLATT, M.","CS 2420","Computer Science II",LABORATORY,F1045,50
"ANNEX 2180",12,U1523654,"ROBB, J. T.","CS 2960","Apple Certification",LAB/DISCUSSION,F1255,180
"WEB L124",50,U1523654,"ROBB, J. T.","CS 2963","LPI Level 1",LAB/DISCUSSION,F0835,180
"WEB L124",50,U1523689,"EDWARDS, C.","CS 2964","LPI Level 2",LAB/DISCUSSION,W1800,180
"MEB 3147",1,U1523549,"FLATT, M.","CS 3010","Industry Forum",LECTURE,F1150,50
"MEB 3147",1,U1523549,"FLATT, M.","CS 3011","Industry Forum",LECTURE,F1150,50
"WEB L103",136,U1523700,"ROSEN, P. A.","CS 3200","Intro Sci Comp",LECTURE,M1325|W1325,80
"WEB L104",262,U1523584,"DE ST GERMAIN, H. J.","CS 3505","Software Practice II",LECTURE,T1400|H1400,80
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 3505","Software Practice II",DISCUSSION,W0835,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 3505","Software Practice II",DISCUSSION,W0940,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 3505","Software Practice II",DISCUSSION,W1045,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 3505","Software Practice II",DISCUSSION,W1150,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 3505","Software Practice II",DISCUSSION,W1255,50
"WEB L102",93,U1523548,"KESSLER, R. R.","CS 3660","Interactive Machinima",LECTURE,T1225|H1225,80
"WEB L101",208,U1523707,"KALLA, P.; TATE, M. Q.","CS 3700","Digital System Design",LECTURE,T1225|H1225,80
"MEB 3133",36,U1523708,"KALLA, P.; CAUCH, S. W.; SAEBI, P.","CS 3700","Digital System Design",LABORATORY,M1500,80
"MEB 1225",25,U1523589,"DAVIS, A. L.","CS 3992",Pre-Thesis/Clinic/Proj,SEMINAR,W1400,50
"WEB L101",208,U1523545,"ZACHARY, J. L.","CS 4150",Algorithms,LECTURE,T1045|H1045,80
"WEB 2230",88,U1523709,"DE ST GERMAIN, H. J.; RILOFF, E. M.","CS 4500","Senior Capstone Project",LECTURE,T1540|H1540,80
"WEB L105",145,U1523655,"ALTIZER, R. A.; KESSLER, R. R.","CS 4515","EAE Senior Project II",LECTURE,T1400|H1400,80
"WEB 2250",74,U1523545,"ZACHARY, J. L.","CS 4540","Web Software Architecture",LECTURE,M0910|W0910,80
"M LI 1110",45,U1523693,"JENSEN, P. A.; STOKER, M. L.","CS 4962","Mobile Application Programming","SPECIAL TOPICS",M1540|W1540,80
"WEB L104",262,U1523584,"DE ST GERMAIN, H. J.","CS 5020","Software Practice II",LECTURE,T1400|H1400,80
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 5020","Software Practice II",DISCUSSION,W0835,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 5020","Software Practice II",DISCUSSION,W0940,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 5020","Software Practice II",DISCUSSION,W1045,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 5020","Software Practice II",DISCUSSION,W1150,50
"MEB 3225",30,U1523584,"DE ST GERMAIN, H. J.","CS 5020","Software Practice II",DISCUSSION,W1255,50
"WEB 2230",88,U1523557,"HOLLERBACH, J. M.","CS 5300","Artificial Intelligence",LECTURE,T1225|H1225,80
"MEB 3105",60,U1523678,"MIGHT, M. B.","CS 5470",Compilers,LECTURE,T1400|H1400,80
"WEB L101",208,U1523553,"HOLLAAR, L. A.","CS 5480","Computer Networks",LECTURE,M1325|W1325,80
"WEB L103",136,U1523614,"SILVA, C. T.","CS 5530","Database Systems",LECTURE,T1540|H1540,80
"WEB L114",60,U1523561,"HANSEN, C. D.","CS 5600","Intro Computer Graphics",LECTURE,T0910|H0910,80
"WEB 1250",0,U1523711,"MYERS, C. J.; ADIGA, V. S.; MYERS, M. R.","CS 5780","Embedded Sys Design",LECTURE,T1225|H1225,80
"MEB 3147",1,U1523550,"BRUNVAND, E. L.","CS 5830","VLSI Architecture",LECTURE,T1715|H1715,80
"WEB 1250",0,U1523640,"MASCARO, S. A.","CS 5960","Robot Control","SPECIAL TOPICS",M1500|W1500,80
"WEB 1248",0,U1523570,"RIESENFELD, R. F.","CS 5961","Computational Statistics","SPECIAL TOPICS",T1400|H1400,80
"MEB 3225",30,U1523638,"VAN LANGEVELD, M. C.","CS 5964","Digital Figure Sculpting","SPECIAL TOPICS",W1830,160
"M LI 1120",45,U1523638,"VAN LANGEVELD, M. C.","CS 5969","Advanced 3D Character Modeling","SPECIAL TOPICS",T1540,165
"MEB 3147",1,U1523569,"GOPALAKRISHNAN, G.","CS 6110","Formal Mthds Sys Design",LECTURE,T1225|H1225,80
"MEB 3105",60,U1523547,"SIKORSKI, C.","CS 6220","Adv Sci Computing II",LECTURE,T1540|H1540,80
"WEB 3760",10,U1523598,"KIRBY, R. M. I.","CS 6230","Parallel Computing HPC",LECTURE,T1045|H1045,80
"WEB 2230",88,U1523557,"HOLLERBACH, J. M.","CS 6300","Artificial Intelligence",LECTURE,T1225|H1225,80
"WEB 1460",0,U1523630,"JOHNSON, D. E.","CS 6360","Virtual Reality",LECTURE,M1255|W1255|F1255,50
"WEB L103",136,U1523614,"SILVA, C. T.","CS 6530","Database Systems",LECTURE,T1540|H1540,80
"MEB 1208",50,U1523714,"YOUNG, D. J.","CS 6720","Analog IC Design",LECTURE,T0910|H0910,80
"WEB L112",60,U1523666,"STEVENS, K. S.; VIJ, V. S.","CS 6770","Adv Digital VLSI",LECTURE,T1540|H1540,80
"WEB 1250",0,U1523711,"MYERS, C. J.; ADIGA, V. S.; MYERS, M. R.","CS 6780","Embed Sys Design",LECTURE,T1225|H1225,80
"MEB 3147",1,U1523550,"BRUNVAND, E. L.","CS 6830","VLSI Architecture",LECTURE,T1715|H1715,80
"WEB 1250",0,U1523640,"MASCARO, S. A.","CS 6960","Robot Control","SPECIAL TOPICS",M1500|W1500,80
"FMAB 102",10,U1523638,"VAN LANGEVELD, M. C.","CS 6960","EAE: MGS Game Engineering II","SPECIAL TOPICS",M1800,180
"WEB 1248",0,U1523570,"RIESENFELD, R. F.","CS 6961","Computational Statistics","SPECIAL TOPICS",T1400|H1400,80
"FMAB 102",10,U1523703,"ALTIZER, R. A.","CS 6961","EAE: MGS Game Design II","SPECIAL TOPICS",T1800,180
"WEB L101",208,U1523553,"HOLLAAR, L. A.","CS 6962",Networking,"SPECIAL TOPICS",M1325|W1325,80
"FMAB 102",10,U1523691,"ALTIZER, R. A.; VAN LANGEVELD, M. C.","CS 6962","EAE: MGS Game Projects II","SPECIAL TOPICS",M1540|W1540,80
"MEB 3147",1,U1523674,"HALL, M. W.","CS 6963","Parallel Programming for GPUs","SPECIAL TOPICS",M1045|W1045,80
"MEB 3225",30,U1523638,"VAN LANGEVELD, M. C.","CS 6964","Digital Figure Sculpting","SPECIAL TOPICS",W1830,160
"WEB 1248",0,U1523568,"COHEN, E.","CS 6965","Visual Computing","SPECIAL TOPICS",M0910|W0910,80
"MEB 3105",60,U1523676,"PASCUCCI, V.","CS 6967","Computational Topology w/Apps","SPECIAL TOPICS",T1225|H1225,80
"M LI 1120",45,U1523638,"VAN LANGEVELD, M. C.","CS 6969","Advanced 3D Character Modeling","SPECIAL TOPICS",T1540,165
"MEB 3147",1,U1523556,"THOMPSON, W. B.","CS 7010","Research Proposals","INDEPENDENT STUDY",T1400|H1400,80
"WEB 1450",0,U1523549,"FLATT, M.","CS 7520","Program Lang Semantics",LECTURE,M0910|W0910,80
"MEB 3105",60,U1523617,"BALASUBRAMONIAN, R.","CS 7810","Adv Computer Arch",LECTURE,T1045|H1045,80
"WEB L101",208,U1523569,"GOPALAKRISHNAN, G.","CS 7930","SoC Colloquium",SEMINAR,M1505|W1505|F1505,115
"WEB 3760",10,U1523653,"FLETCHER, P. T.","CS 7931","Intro to Riemannian Manifolds",SEMINAR,W1045,80
"MEB 3515",20,U1523657,"BARGTEIL, A. W.","CS 7933","Graphics Seminar",SEMINAR,T1200,120
"MEB 2325",49,U1523674,"HALL, M. W.","CS 7935","Advanced Seminar",SEMINAR,F1400,50
"MEB 3105",60,U1523639,"VENKATASUBRAMANIAN, S.","CS 7936",Algorithms,SEMINAR,W1540,80
"MEB 3147",1,U1523678,"MIGHT, M. B.","CS 7938","Static Analysis",SEMINAR,W1400,60
"WEB 3760",10,U1523658,"GERIG, G.","CS 7938","Medical Imaging",SEMINAR,M1200,90
"MEB 3147",1,U1523557,"HOLLERBACH, J. M.","CS 7939",Robotics,SEMINAR,M1400,50
"WEB 1248",0,U1523547,"SIKORSKI, C.","CS 7944","Information Based Complexity",SEMINAR,W1400,50
"WEB 1450",0,U1523653,"FLETCHER, P. T.","CS 796","Advanced Image Processing","SPECIAL TOPICS",T1045|H1045,80
"WEB 1450",0,U1523653,"FLETCHER, P. T.","CS 7960","Advanced Image Processing","SPECIAL TOPICS",T1045|H1045,80
"MEB 3105",60,U1523617,"BALASUBRAMONIAN, R.","CS 7960","Special Topics","SPECIAL TOPICS",T1045|H1045,80
