Room,Capacity,UUID,Professor,Class,Title,Type,Time,Length
"MEB 3225",30,U1523638,"VAN LANGEVELD, M. C.","CS 3960","3D Modeling / Machinima Games","SPECIAL TOPICS",T1540|H1540,80
"MEB 3225",30,U1523638,"VAN LANGEVELD, M. C.","CS 3960","3D Modeling / Machinima Games","SPECIAL TOPICS",T1715|H1715,80
"MEB 3147",1,U1523563,"MYERS, C. J.","CS 3991","CE Junior Seminar",SEMINAR,T1045,50
"MEB 3105",60,U1523545,"ZACHARY, J. L.","CS 4010","Teaching Intro Comp Sci",LECTURE,W1505,50
"WEB 101",0,U1523626,"PARKER, D.","CS 4400","Computer Systems",LECTURE,M1325|W1325,80
"MEB 3105",60,U1523637,"STEVENS, K. S.","CS 4710","Comptr Eng Sr Project","SPECIAL PROJECTS",T1400|H1400,80
"WEB 101",0,U1523548,"KESSLER, R. R.","CS 5010","Software Practice",LECTURE,T1400|H1400,80
"MEB 3225",30,U1523548,"KESSLER, R. R.","CS 5010","Software Practice",DISCUSSION,W0835,50
"MEB 3225",30,U1523548,"KESSLER, R. R.","CS 5010","Software Practice",DISCUSSION,W0940,50
"MEB 3225",30,U1523548,"KESSLER, R. R.","CS 5010","Software Practice",DISCUSSION,W1045,50
"MEB 3225",30,U1523548,"KESSLER, R. R.","CS 5010","Software Practice",DISCUSSION,W1150,50
"MEB 3225",30,U1523548,"KESSLER, R. R.","CS 5010","Software Practice",DISCUSSION,W1255,50
"MEB 3105",60,U1523639,"VENKATASUBRAMANIAN, S.","CS 5150","Advanced Algorithms",LECTURE,M1045|W1045,80
"WEB 1250",0,U1523640,"MASCARO, S. A.","CS 5310",Robotics,LECTURE,M1400|W1400|F1400,50
"WEB 103",0,U1523559,"CARTER, J. B.","CS 5460","Operating Systems",LECTURE,M1325|W1325,80
"WEB 101",0,U1523615,"KASERA, S. K.","CS 5480","Computer Networks",LECTURE,T1045|H1045,80
"MEB 2325",49,U1523549,"FLATT, M.","CS 5510","Programming Languages",LECTURE,M0940|W0940|F0940,50
"WEB 1230",92,U1523616,"SILVA, J. F. D. L. E.","CS 5530","Database Systems",LECTURE,T1540|H1540,80
"WEB 1248",0,U1523570,"RIESENFELD, R. F.","CS 5540","Human/Computer Interact",LECTURE,M0940|W0940|F0940,50
"WEB 1248",0,U1523570,"RIESENFELD, R. F.","CS 5540","Human/Computer Interact",LECTURE,M1045|W1045|F1045,50
"WEB 1250",0,U1523561,"HANSEN, C. D.","CS 5610","Interactive Comp Graph",LECTURE,T1400|H1400,80
"WEB 112",0,U1523614,"SILVA, C. T.","CS 5630","Scientifc Visualization",LECTURE,T1045|H1045,80
"WEB 1250",0,U1523550,"BRUNVAND, E. L.","CS 5710","Digital VLSI Design",LECTURE,T1225|H1225,80
"MEB 3225",30,U1523596,"REGEHR, J.","CS 5785","Adv. Embedded Systems",LECTURE,T1400|H1400,80
"MEB 2265",1,U1523596,"REGEHR, J.","CS 5785","Adv. Embedded Systems",LABORATORY,T1530,90
"WEB 102",0,U1523553,"HOLLAAR, L. A.","CS 5960","Digitl Intellctual Prperty Law","SPECIAL TOPICS",M1800,105
"MEB 3105",60,U1523545,"ZACHARY, J. L.","CS 5961","Graduate TA Workshop","SPECIAL TOPICS",W1505,50
"MEB 3105",60,U1523564,"DRAKE, S. H.","CS 5963","Advanced Manufacturing","SPECIAL TOPICS",T1800,150
"MEB 3147",1,U1523641,"DAUME, H. C.","CS 5964","Applications of NLP","SPECIAL TOPICS",M0910|W0910,80
"ART 252",20,U1523642,"BRUNVAND, E. L.; DIGGLE, J.","CS 5965","Special Topics","SPECIAL TOPICS",M1255|W1255,180
"MEB 1208",50,U1523569,"GOPALAKRISHNAN, G.","CS 6110","Formal Mthds Sys Design",LECTURE,T1400|H1400,80
"MEB 3105",60,U1523639,"VENKATASUBRAMANIAN, S.","CS 6150","Advanced Algorithms",LECTURE,M1045|W1045,80
"WEB 120",0,U1523547,"SIKORSKI, C.","CS 6210","Adv Sci Computing I",LECTURE,T1540|H1540,80
"WEB 1250",0,U1523640,"MASCARO, S. A.","CS 6310",Robotics,LECTURE,M1400|W1400|F1400,50
"MEB 3105",60,U1523630,"JOHNSON, D. E.","CS 6370","Motion Planning",LECTURE,M1255|W1255|F1255,50
"WEB 103",0,U1523559,"CARTER, J. B.","CS 6460","Operating Systems",LECTURE,M1325|W1325,80
"WEB 101",0,U1523615,"KASERA, S. K.","CS 6480","Computer Networks",LECTURE,T1045|H1045,80
"WEB 1230",92,U1523616,"SILVA, J. F. D. L. E.","CS 6530","Database Systems",LECTURE,T1540|H1540,80
"WEB 1248",0,U1523570,"RIESENFELD, R. F.","CS 6540","Human/Computer Interact",LECTURE,M0940|W0940|F0940,50
"WEB 1248",0,U1523570,"RIESENFELD, R. F.","CS 6540","Human/Computer Interact",LECTURE,M1045|W1045|F1045,50
"WEB 1250",0,U1523561,"HANSEN, C. D.","CS 6610","Interactive Comp Graph",LECTURE,T1400|H1400,80
"WEB 112",0,U1523614,"SILVA, C. T.","CS 6630","Scientifc Visualization",LECTURE,T1045|H1045,80
"WEB 1450",0,U1523568,"COHEN, E.","CS 6670","Cptr-Aided Geom Des I",LECTURE,T0910|H0910,80
"WEB 1250",0,U1523550,"BRUNVAND, E. L.","CS 6710","Digital VLSI Design",LECTURE,T1225|H1225,80
"MEB 3105",60,U1523563,"MYERS, C. J.","CS 6760","Modeling Bio Networks",LECTURE,T1540|H1540,80
"MEB 3225",30,U1523596,"REGEHR, J.","CS 6785","Adv Embedded Systems",LECTURE,T1400|H1400,80
"MEB 2265",1,U1523596,"REGEHR, J.","CS 6785","Adv Embedded Systems",LABORATORY,T1530,90
"MEB 3105",60,U1523617,"BALASUBRAMONIAN, R.","CS 6810","Computer Architecture",LECTURE,T0910|H0910,80
"WEB 102",0,U1523553,"HOLLAAR, L. A.","CS 696","Digital IP Law","SPECIAL TOPICS",M1800,105
"WEB 102",0,U1523553,"HOLLAAR, L. A.","CS 6960","Digitl Intellctual Prperty Law","SPECIAL TOPICS",M1800,105
"MEB 3147",1,U1523641,"DAUME, H. C.","CS 6964","Applications of NLP","SPECIAL TOPICS",M0910|W0910,80
"ART 252",20,U1523642,"BRUNVAND, E. L.; DIGGLE, J.","CS 6965","Special Topics","SPECIAL TOPICS",M1255|W1255,180
"MEB 3225",30,U1523638,"VAN LANGEVELD, M. C.","CS 6967","3D Modeling/Machinima Games","SPECIAL TOPICS",T1540|H1540,80
"MEB 3225",30,U1523638,"VAN LANGEVELD, M. C.","CS 6967","3D Modeling/Machinima Games","SPECIAL TOPICS",T1715|H1715,80
"WEB 103",0,U1523569,"GOPALAKRISHNAN, G.","CS 7930",Colloquium,SEMINAR,M1505|W1505|F1505,115
"MEB 3147",1,U1523569,"GOPALAKRISHNAN, G.","CS 7931","Programming Languages & System",SEMINAR,F1045,50
"MEB RM TBA",1,U1523636,"TASDIZEN, T.","CS 7932","Scientific Computing & Imaging",SEMINAR,F1400,50
"WEB 1460",0,U1523570,"RIESENFELD, R. F.","CS 7935","Advanced Seminar",SEMINAR,T1400|H1400,80
"MEB 3147",1,U1523639,"VENKATASUBRAMANIAN, S.","CS 7936","Advanced Seminar",SEMINAR,H0910,80
"WEB 1450",0,U1523617,"BALASUBRAMONIAN, R.","CS 7937",Arch/ASYNC,SEMINAR,T1400,80
"MEB 3147",1,U1523557,"HOLLERBACH, J. M.","CS 7939",Robotics,SEMINAR,H1255,50
"MEB 3105",60,U1523641,"DAUME, H. C.","CS 7941","Advanced Seminar",SEMINAR,F1400,60
